2758;1 Vanquisher's Mark of Sanctification (id=52025), 1 Shadowblade Gauntlets (id=50088)
2759;1 Vanquisher's Mark of Sanctification (id=52025), 1 Shadowblade Breastplate (id=50087)
2760;1 Vanquisher's Mark of Sanctification (id=52028), 1 Sanctified Shadowblade Breastplate (id=51189)
2761;1 Vanquisher's Mark of Sanctification (id=52028), 1 Sanctified Shadowblade Gauntlets (id=51188)
2762;1 Vanquisher's Mark of Sanctification (id=52028), 1 Sanctified Shadowblade Helmet (id=51187)
2763;1 Vanquisher's Mark of Sanctification (id=52028), 1 Sanctified Shadowblade Legplates (id=51186)
2764;1 Vanquisher's Mark of Sanctification (id=52028), 1 Sanctified Shadowblade Pauldrons (id=51185)
2765;1 Vanquisher's Mark of Sanctification (id=52025), 1 Lasherweave Pauldrons (id=50113)
2766;1 Vanquisher's Mark of Sanctification (id=52025), 1 Lasherweave Legplates (id=50109)
2767;1 Vanquisher's Mark of Sanctification (id=52025), 1 Lasherweave Helmet (id=50108)
2768;1 Vanquisher's Mark of Sanctification (id=52025), 1 Lasherweave Gauntlets (id=50107)
2769;1 Vanquisher's Mark of Sanctification (id=52025), 1 Lasherweave Robes (id=50106)
2770;1 Vanquisher's Mark of Sanctification (id=52028), 1 Sanctified Lasherweave Robes (id=51139)
2771;1 Vanquisher's Mark of Sanctification (id=52028), 1 Sanctified Lasherweave Gauntlets (id=51138)
2772;1 Vanquisher's Mark of Sanctification (id=52028), 1 Sanctified Lasherweave Helmet (id=51137)
2773;1 Vanquisher's Mark of Sanctification (id=52028), 1 Sanctified Lasherweave Legplates (id=51136)
2774;1 Vanquisher's Mark of Sanctification (id=52028), 1 Sanctified Lasherweave Pauldrons (id=51135)
2775;1 Vanquisher's Mark of Sanctification (id=52025), 1 Lasherweave Vestment (id=50823)
2776;1 Vanquisher's Mark of Sanctification (id=52025), 1 Lasherweave Trousers (id=50820)
2777;1 Vanquisher's Mark of Sanctification (id=52025), 1 Lasherweave Mantle (id=50819)
2778;1 Vanquisher's Mark of Sanctification (id=52025), 1 Lasherweave Gloves (id=50822)
2779;1 Vanquisher's Mark of Sanctification (id=52025), 1 Lasherweave Cover (id=50821)
2780;1 Vanquisher's Mark of Sanctification (id=52028), 1 Sanctified Lasherweave Cover (id=51149)
2781;1 Vanquisher's Mark of Sanctification (id=52028), 1 Sanctified Lasherweave Gloves (id=51148)
2782;1 Vanquisher's Mark of Sanctification (id=52028), 1 Sanctified Lasherweave Mantle (id=51147)
2783;1 Vanquisher's Mark of Sanctification (id=52028), 1 Sanctified Lasherweave Trousers (id=51146)
2784;1 Vanquisher's Mark of Sanctification (id=52028), 1 Sanctified Lasherweave Vestment (id=51145)
2785;1 Vanquisher's Mark of Sanctification (id=52025), 1 Lasherweave Shoulderpads (id=50824)
2786;1 Vanquisher's Mark of Sanctification (id=52025), 1 Lasherweave Raiment (id=50828)
2787;1 Vanquisher's Mark of Sanctification (id=52025), 1 Lasherweave Legguards (id=50825)
2788;1 Vanquisher's Mark of Sanctification (id=52025), 1 Lasherweave Headguard (id=50826)
2789;1 Vanquisher's Mark of Sanctification (id=52025), 1 Lasherweave Handgrips (id=50827)
2790;1 Vanquisher's Mark of Sanctification (id=52028), 1 Sanctified Lasherweave Handgrips (id=51144)
2791;1 Vanquisher's Mark of Sanctification (id=52028), 1 Sanctified Lasherweave Headguard (id=51143)
2792;1 Vanquisher's Mark of Sanctification (id=52028), 1 Sanctified Lasherweave Legguards (id=51142)
2793;1 Vanquisher's Mark of Sanctification (id=52028), 1 Sanctified Lasherweave Raiment (id=51141)
2794;1 Vanquisher's Mark of Sanctification (id=52028), 1 Sanctified Lasherweave Shoulderpads (id=51140)
2795;1 Vanquisher's Mark of Sanctification (id=52025), 1 Scourgelord Shoulderplates (id=50098)
2796;1 Vanquisher's Mark of Sanctification (id=52025), 1 Scourgelord Legplates (id=50097)
2797;1 Vanquisher's Mark of Sanctification (id=52025), 1 Scourgelord Helmet (id=50096)
2798;1 Vanquisher's Mark of Sanctification (id=52025), 1 Scourgelord Gauntlets (id=50095)
2799;1 Vanquisher's Mark of Sanctification (id=52025), 1 Scourgelord Battleplate (id=50094)
2800;1 Vanquisher's Mark of Sanctification (id=52028), 1 Sanctified Scourgelord Battleplate (id=51129)
2801;1 Vanquisher's Mark of Sanctification (id=52028), 1 Sanctified Scourgelord Gauntlets (id=51128)
2802;1 Vanquisher's Mark of Sanctification (id=52028), 1 Sanctified Scourgelord Helmet (id=51127)
2803;1 Vanquisher's Mark of Sanctification (id=52028), 1 Sanctified Scourgelord Legplates (id=51126)
2804;1 Vanquisher's Mark of Sanctification (id=52028), 1 Sanctified Scourgelord Shoulderplates (id=51125)
2805;1 Vanquisher's Mark of Sanctification (id=52025), 1 Scourgelord Pauldrons (id=50853)
2806;1 Vanquisher's Mark of Sanctification (id=52025), 1 Scourgelord Legguards (id=50854)
2807;1 Vanquisher's Mark of Sanctification (id=52025), 1 Scourgelord Handguards (id=50856)
2808;1 Vanquisher's Mark of Sanctification (id=52025), 1 Scourgelord Faceguard (id=50855)
2809;1 Vanquisher's Mark of Sanctification (id=52025), 1 Scourgelord Chestguard (id=50857)
2810;1 Vanquisher's Mark of Sanctification (id=52028), 1 Sanctified Scourgelord Chestguard (id=51134)
2811;1 Vanquisher's Mark of Sanctification (id=52028), 1 Sanctified Scourgelord Faceguard (id=51133)
2812;1 Vanquisher's Mark of Sanctification (id=52028), 1 Sanctified Scourgelord Handguards (id=51132)
2813;1 Vanquisher's Mark of Sanctification (id=52028), 1 Sanctified Scourgelord Legguards (id=51131)
2814;1 Vanquisher's Mark of Sanctification (id=52028), 1 Sanctified Scourgelord Pauldrons (id=51130)
2815;1 Conqueror's Mark of Sanctification (id=52027), 1 Lightsworn Tunic (id=50869)
2816;1 Conqueror's Mark of Sanctification (id=52027), 1 Lightsworn Spaulders (id=50865)
2817;1 Conqueror's Mark of Sanctification (id=52027), 1 Lightsworn Headpiece (id=50867)
2818;1 Conqueror's Mark of Sanctification (id=52027), 1 Lightsworn Greaves (id=50866)
2819;1 Conqueror's Mark of Sanctification (id=52027), 1 Lightsworn Gloves (id=50868)
2820;1 Conqueror's Mark of Sanctification (id=52030), 1 Sanctified Lightsworn Gloves (id=51169)
2821;1 Conqueror's Mark of Sanctification (id=52030), 1 Sanctified Lightsworn Greaves (id=51168)
2822;1 Conqueror's Mark of Sanctification (id=52030), 1 Sanctified Lightsworn Headpiece (id=51167)
2823;1 Conqueror's Mark of Sanctification (id=52030), 1 Sanctified Lightsworn Spaulders (id=51166)
2824;1 Conqueror's Mark of Sanctification (id=52030), 1 Sanctified Lightsworn Tunic (id=51165)
2825;1 Conqueror's Mark of Sanctification (id=52027), 1 Lightsworn Shoulderplates (id=50324)
2826;1 Conqueror's Mark of Sanctification (id=52027), 1 Lightsworn Legplates (id=50325)
2827;1 Conqueror's Mark of Sanctification (id=52027), 1 Lightsworn Helmet (id=50326)
2828;1 Conqueror's Mark of Sanctification (id=52027), 1 Lightsworn Gauntlets (id=50327)
2829;1 Conqueror's Mark of Sanctification (id=52027), 1 Lightsworn Battleplate (id=50328)
2830;1 Conqueror's Mark of Sanctification (id=52030), 1 Sanctified Lightsworn Battleplate (id=51164)
2831;1 Conqueror's Mark of Sanctification (id=52030), 1 Sanctified Lightsworn Gauntlets (id=51163)
2832;1 Conqueror's Mark of Sanctification (id=52030), 1 Sanctified Lightsworn Helmet (id=51162)
2833;1 Conqueror's Mark of Sanctification (id=52030), 1 Sanctified Lightsworn Legplates (id=51161)
2834;1 Conqueror's Mark of Sanctification (id=52030), 1 Sanctified Lightsworn Shoulderplates (id=51160)
2835;1 Conqueror's Mark of Sanctification (id=52027), 1 Lightsworn Shoulderguards (id=50860)
2836;1 Conqueror's Mark of Sanctification (id=52027), 1 Lightsworn Legguards (id=50861)
2837;1 Conqueror's Mark of Sanctification (id=52027), 1 Lightsworn Handguards (id=50863)
2838;1 Conqueror's Mark of Sanctification (id=52027), 1 Lightsworn Faceguard (id=50862)
2839;1 Conqueror's Mark of Sanctification (id=52027), 1 Lightsworn Chestguard (id=50864)
2840;1 Conqueror's Mark of Sanctification (id=52030), 1 Sanctified Lightsworn Chestguard (id=51174)
2841;1 Conqueror's Mark of Sanctification (id=52030), 1 Sanctified Lightsworn Faceguard (id=51173)
2842;1 Conqueror's Mark of Sanctification (id=52030), 1 Sanctified Lightsworn Handguards (id=51172)
2843;1 Conqueror's Mark of Sanctification (id=52030), 1 Sanctified Lightsworn Legguards (id=51171)
2844;1 Conqueror's Mark of Sanctification (id=52030), 1 Sanctified Lightsworn Shoulderguards (id=51170)
2845;1 Conqueror's Mark of Sanctification (id=52027), 1 Dark Coven Shoulderpads (id=50244)
2846;1 Conqueror's Mark of Sanctification (id=52027), 1 Dark Coven Robe (id=50243)
2847;1 Conqueror's Mark of Sanctification (id=52027), 1 Dark Coven Leggings (id=50242)
2848;1 Conqueror's Mark of Sanctification (id=52027), 1 Dark Coven Hood (id=50241)
2849;1 Conqueror's Mark of Sanctification (id=52027), 1 Dark Coven Gloves (id=50240)
2850;1 Conqueror's Mark of Sanctification (id=52030), 1 Sanctified Dark Coven Gloves (id=51209)
2851;1 Conqueror's Mark of Sanctification (id=52030), 1 Sanctified Dark Coven Hood (id=51208)
2852;1 Conqueror's Mark of Sanctification (id=52030), 1 Sanctified Dark Coven Leggings (id=51207)
2853;1 Conqueror's Mark of Sanctification (id=52030), 1 Sanctified Dark Coven Robe (id=51206)
2854;1 Conqueror's Mark of Sanctification (id=52030), 1 Sanctified Dark Coven Shoulderpads (id=51205)
2855;1 Conqueror's Mark of Sanctification (id=52027), 1 Crimson Acolyte Shoulderpads (id=50767)
2856;1 Conqueror's Mark of Sanctification (id=52027), 1 Crimson Acolyte Robe (id=50768)
2857;1 Conqueror's Mark of Sanctification (id=52027), 1 Crimson Acolyte Leggings (id=50769)
2858;1 Conqueror's Mark of Sanctification (id=52027), 1 Crimson Acolyte Hood (id=50765)
2859;1 Conqueror's Mark of Sanctification (id=52027), 1 Crimson Acolyte Gloves (id=50766)
2860;1 Conqueror's Mark of Sanctification (id=52030), 1 Sanctified Crimson Acolyte Gloves (id=51179)
2861;1 Conqueror's Mark of Sanctification (id=52030), 1 Sanctified Crimson Acolyte Hood (id=51178)
2862;1 Conqueror's Mark of Sanctification (id=52030), 1 Sanctified Crimson Acolyte Leggings (id=51177)
2863;1 Conqueror's Mark of Sanctification (id=52030), 1 Sanctified Crimson Acolyte Robe (id=51176)
2864;1 Conqueror's Mark of Sanctification (id=52030), 1 Sanctified Crimson Acolyte Shoulderpads (id=51175)
2865;1 Conqueror's Mark of Sanctification (id=52027), 1 Crimson Acolyte Raiments (id=50394)
2866;1 Conqueror's Mark of Sanctification (id=52027), 1 Crimson Acolyte Pants (id=50393)
2867;1 Conqueror's Mark of Sanctification (id=52027), 1 Crimson Acolyte Mantle (id=50396)
2868;1 Conqueror's Mark of Sanctification (id=52027), 1 Crimson Acolyte Handwraps (id=50391)
2869;1 Conqueror's Mark of Sanctification (id=52027), 1 Crimson Acolyte Cowl (id=50392)
2870;1 Conqueror's Mark of Sanctification (id=52030), 1 Sanctified Crimson Acolyte Cowl (id=51184)
2871;1 Conqueror's Mark of Sanctification (id=52030), 1 Sanctified Crimson Acolyte Handwraps (id=51183)
2872;1 Conqueror's Mark of Sanctification (id=52030), 1 Sanctified Crimson Acolyte Mantle (id=51182)
2873;1 Conqueror's Mark of Sanctification (id=52030), 1 Sanctified Crimson Acolyte Pants (id=51181)
2874;1 Conqueror's Mark of Sanctification (id=52030), 1 Sanctified Crimson Acolyte Raiments (id=51180)
2875;1 Protector's Mark of Sanctification (id=52026), 1 Ymirjar Lord's Shoulderplates (id=50082)
2876;1 Protector's Mark of Sanctification (id=52026), 1 Ymirjar Lord's Legplates (id=50081)
2877;1 Protector's Mark of Sanctification (id=52026), 1 Ymirjar Lord's Helmet (id=50080)
2878;1 Protector's Mark of Sanctification (id=52026), 1 Ymirjar Lord's Gauntlets (id=50079)
2879;1 Protector's Mark of Sanctification (id=52026), 1 Ymirjar Lord's Battleplate (id=50078)
2880;1 Protector's Mark of Sanctification (id=52029), 1 Sanctified Ymirjar Lord's Battleplate (id=51214)
2881;1 Protector's Mark of Sanctification (id=52029), 1 Sanctified Ymirjar Lord's Gauntlets (id=51213)
2882;1 Protector's Mark of Sanctification (id=52029), 1 Sanctified Ymirjar Lord's Helmet (id=51212)
2883;1 Protector's Mark of Sanctification (id=52029), 1 Sanctified Ymirjar Lord's Legplates (id=51211)
2884;1 Protector's Mark of Sanctification (id=52029), 1 Sanctified Ymirjar Lord's Shoulderplates (id=51210)
2885;1 Protector's Mark of Sanctification (id=52026), 1 Ymirjar Lord's Pauldrons (id=50846)
2886;1 Protector's Mark of Sanctification (id=52026), 1 Ymirjar Lord's Legguards (id=50847)
2887;1 Protector's Mark of Sanctification (id=52026), 1 Ymirjar Lord's Handguards (id=50849)
2888;1 Protector's Mark of Sanctification (id=52026), 1 Ymirjar Lord's Greathelm (id=50848)
2889;1 Protector's Mark of Sanctification (id=52026), 1 Ymirjar Lord's Breastplate (id=50850)
2890;1 Protector's Mark of Sanctification (id=52029), 1 Sanctified Ymirjar Lord's Breastplate (id=51219)
2891;1 Protector's Mark of Sanctification (id=52029), 1 Sanctified Ymirjar Lord's Greathelm (id=51218)
2892;1 Protector's Mark of Sanctification (id=52029), 1 Sanctified Ymirjar Lord's Handguards (id=51217)
2893;1 Protector's Mark of Sanctification (id=52029), 1 Sanctified Ymirjar Lord's Legguards (id=51216)
2894;1 Protector's Mark of Sanctification (id=52029), 1 Sanctified Ymirjar Lord's Pauldrons (id=51215)
2895;1 Protector's Mark of Sanctification (id=52026), 1 Ahn'Kahar Blood Hunter's Tunic (id=50118)
2896;1 Protector's Mark of Sanctification (id=52026), 1 Ahn'Kahar Blood Hunter's Spaulders (id=50117)
2897;1 Protector's Mark of Sanctification (id=52026), 1 Ahn'Kahar Blood Hunter's Legguards (id=50116)
2898;1 Protector's Mark of Sanctification (id=52026), 1 Ahn'Kahar Blood Hunter's Headpiece (id=50115)
2899;1 Protector's Mark of Sanctification (id=52026), 1 Ahn'Kahar Blood Hunter's Handguards (id=50114)
2900;1 Protector's Mark of Sanctification (id=52029), 1 Sanctified Ahn'Kahar Blood Hunter's Handguards (id=51154)
2901;1 Protector's Mark of Sanctification (id=52029), 1 Sanctified Ahn'Kahar Blood Hunter's Headpiece (id=51153)
2902;1 Protector's Mark of Sanctification (id=52029), 1 Sanctified Ahn'Kahar Blood Hunter's Legguards (id=51152)
2903;1 Protector's Mark of Sanctification (id=52029), 1 Sanctified Ahn'Kahar Blood Hunter's Spaulders (id=51151)
2904;1 Protector's Mark of Sanctification (id=52029), 1 Sanctified Ahn'Kahar Blood Hunter's Tunic (id=51150)
2905;1 Protector's Mark of Sanctification (id=52026), 1 Frost Witch's Tunic (id=50835)
2906;1 Protector's Mark of Sanctification (id=52026), 1 Frost Witch's Handguards (id=50836)
2907;1 Protector's Mark of Sanctification (id=52026), 1 Frost Witch's Headpiece (id=50837)
2908;1 Protector's Mark of Sanctification (id=52026), 1 Frost Witch's Legguards (id=50838)
2909;1 Protector's Mark of Sanctification (id=52026), 1 Frost Witch's Spaulders (id=50839)
2910;1 Protector's Mark of Sanctification (id=52029), 1 Sanctified Frost Witch's Tunic (id=51190)
2911;1 Protector's Mark of Sanctification (id=52029), 1 Sanctified Frost Witch's Handguards (id=51191)
2912;1 Protector's Mark of Sanctification (id=52029), 1 Sanctified Frost Witch's Headpiece (id=51192)
2913;1 Protector's Mark of Sanctification (id=52029), 1 Sanctified Frost Witch's Legguards (id=51193)
2914;1 Protector's Mark of Sanctification (id=52029), 1 Sanctified Frost Witch's Spaulders (id=51194)
2915;1 Protector's Mark of Sanctification (id=52026), 1 Frost Witch's Chestguard (id=50830)
2916;1 Protector's Mark of Sanctification (id=52026), 1 Frost Witch's Grips (id=50831)
2917;1 Protector's Mark of Sanctification (id=52026), 1 Frost Witch's Faceguard (id=50832)
2918;1 Protector's Mark of Sanctification (id=52026), 1 Frost Witch's War-Kilt (id=50833)
2919;1 Protector's Mark of Sanctification (id=52026), 1 Frost Witch's Shoulderguards (id=50834)
2920;1 Protector's Mark of Sanctification (id=52029), 1 Sanctified Frost Witch's Chestguard (id=51195)
2921;1 Protector's Mark of Sanctification (id=52029), 1 Sanctified Frost Witch's Grips (id=51196)
2922;1 Protector's Mark of Sanctification (id=52029), 1 Sanctified Frost Witch's Faceguard (id=51197)
2923;1 Protector's Mark of Sanctification (id=52029), 1 Sanctified Frost Witch's War-Kilt (id=51198)
2924;1 Protector's Mark of Sanctification (id=52029), 1 Sanctified Frost Witch's War-Kilt (id=51198)
2925;1 Protector's Mark of Sanctification (id=52026), 1 Frost Witch's Hauberk (id=50841)
2926;1 Protector's Mark of Sanctification (id=52026), 1 Frost Witch's Gloves (id=50842)
2927;1 Protector's Mark of Sanctification (id=52026), 1 Frost Witch's Helm (id=50843)
2928;1 Protector's Mark of Sanctification (id=52026), 1 Frost Witch's Kilt (id=50844)
2929;1 Protector's Mark of Sanctification (id=52026), 1 Frost Witch's Shoulderpads (id=50845)
2930;1 Protector's Mark of Sanctification (id=52029), 1 Sanctified Frost Witch's Hauberk (id=51200)
2931;1 Protector's Mark of Sanctification (id=52029), 1 Sanctified Frost Witch's Gloves (id=51201)
2932;1 Protector's Mark of Sanctification (id=52029), 1 Sanctified Frost Witch's Helm (id=51202)
2933;1 Protector's Mark of Sanctification (id=52029), 1 Sanctified Frost Witch's Kilt (id=51203)
2934;1 Protector's Mark of Sanctification (id=52029), 1 Sanctified Frost Witch's Shoulderpads (id=51204)
2935;1 Protector's Mark of Sanctification (id=52029), 1 Sanctified Frost Witch's Shoulderguards (id=51199)
2936;255000 Honor Points
2937;2350 arena, 47025 Honor Points
2938;2300 arena, 45000 Honor Points
2939;2200 arena, 399285 Honor Points
2940;2200 arena, 323500 Honor Points
2941;1800 arena, 1048336 Honor Points
2942;2200 arena, 382500 Honor Points
2943;183000 Honor Points
2944;2200 arena, 274500 Honor Points
2945;178500 Honor Points
2946;76000 Honor Points
2947;2200 arena, 114000 Honor Points
2948;104000 Honor Points
2949;165000 Honor Points
2950;19000 Honor Points
2951;26000 Honor Points
2952;165000 Honor Points
2953;165000 Honor Points
2954;104000 Honor Points
2955;69500 Honor Points
2956;110000 Honor Points
2957;69500 Honor Points
2958;46500 Honor Points
2959;73500 Honor Points
2960;46500 Honor Points
2961;94500 Honor Points
2962;94500 Honor Points
2963;60000 Honor Points
2964;72500 Honor Points
2965;94500 Honor Points
2966;63000 Honor Points
2967;40000 Honor Points
2968;48500 Honor Points
2969;37000 Honor Points
2970;3 Illustrious Jewelcrafter's Token
2971;4 Illustrious Jewelcrafter's Token
2972;2 Illustrious Jewelcrafter's Token
2973;5 Illustrious Jewelcrafter's Token
2974;1 Ashen Band of Endless Vengeance (id=50402)
2975;1 Ashen Band of Unmatched Vengeance (id=50401)
2976;1 Ashen Band of Greater Vengeance (id=50387)
2977;1 Ashen Band of Vengeance (id=50376)
2978;1 Ashen Band of Might (id=52569)
2979;1 Ashen Band of Greater Might (id=52570)
2980;1 Ashen Band of Unmatched Might (id=52571)
2981;1 Ashen Band of Endless Might (id=52572)
2982;1 Ashen Band of Endless Might (id=52572)
2985;1 Frozen Orb (id=43102)
2986;6 Frozen Orb (id=43102)
2987;4 Frozen Orb (id=43102)
2988;8 Bolt of Embersilk Cloth (id=53643)
2989;1 Dreamcloth (id=54440)
2990;5 Dreamcloth (id=54440)
2991;297 Honor Points
2992;297 Honor Points
2993;297 Honor Points
2994;297 Honor Points
2995;297 Honor Points
2996;297 Honor Points
2997;35100 Justice Points
2999;1 Conqueror's Mark of Sanctification (id=52027), 1 Sanctified Shadowblade Legplates (id=51186), 1800 arena, 1157 Justice Points, 5108 Honor Points
3005;1 Shroud of Cooperation (id=63352)
3006;1 Shroud of Cooperation (id=63353)
3007;85 Tol Barad Commendation
3008;600 Justice Points
3009;10 Tol Barad Commendation
3010;2 Tol Barad Commendation
3011;200 Tol Barad Commendation
3012;50 Tol Barad Commendation
3013;40 Tol Barad Commendation
3014;125 Tol Barad Commendation
3015;5 Tol Barad Commendation
3016;5 Heavenly Shard (id=52721)
3017;5 Maelstrom Crystal (id=52722)
3022;165 Tol Barad Commendation
3023;5 Chef's Award
3024;2 Chef's Award
3033;220000 Justice Points
3034;165000 Justice Points
3035;125000 Justice Points
3036;95000 Justice Points
3037;70000 Justice Points
3038;220000 Justice Points
3039;165000 Justice Points
3040;125000 Justice Points
3041;95000 Justice Points
3042;70000 Justice Points
3043;1 Mantle of the Forlorn Vanquisher (id=64314)
3044;1 Mantle of the Forlorn Conqueror (id=64315)
3045;1 Mantle of the Forlorn Protector (id=64316)
3046;1 Shoulders of the Forlorn Vanquisher (id=65089)
3047;1 Shoulders of the Forlorn Conqueror (id=65088)
3048;1 Shoulders of the Forlorn Protector (id=65087)
3049;1 Helm of the Forlorn Vanquisher (id=63682)
3050;1 Helm of the Forlorn Conqueror (id=63683)
3051;1 Helm of the Forlorn Protector (id=63684)
3052;1 Crown of the Forlorn Protector (id=65000), 1 Headpiece of the Raging Elements (id=60315)
3053;1 Crown of the Forlorn Protector (id=65000), 1 Helmet of the Raging Elements (id=60320)
3054;1 Crown of the Forlorn Vanquisher (id=65002)
3055;1 Crown of the Forlorn Conqueror (id=65001)
3056;1 Crown of the Forlorn Protector (id=65000)
3057;1 Crown of the Forlorn Protector (id=65000), 1 Faceguard of the Raging Elements (id=60308)
3058;1 Crown of the Forlorn Vanquisher (id=65002), 1 Wind Dancer's Helmet (id=60299)
3059;1 Crown of the Forlorn Conqueror (id=65001), 1 Mercurial Hood (id=60256)
3060;1 Crown of the Forlorn Conqueror (id=65001), 1 Reinforced Sapphirium Faceguard (id=60356)
3061;1 Crown of the Forlorn Conqueror (id=65001), 1 Reinforced Sapphirium Headguard (id=60359)
3062;1 Crown of the Forlorn Conqueror (id=65001), 1 Reinforced Sapphirium Helmet (id=60346)
3063;1 Crown of the Forlorn Vanquisher (id=65002), 1 Firelord's Hood (id=60243)
3064;1 Crown of the Forlorn Protector (id=65000), 1 Lightning-Charged Headguard (id=60303)
3065;1 Crown of the Forlorn Vanquisher (id=65002), 1 Stormrider's Cover (id=60282)
3066;1 Crown of the Forlorn Vanquisher (id=65002), 1 Stormrider's Helm (id=60277)
3067;1 Crown of the Forlorn Vanquisher (id=65002), 1 Stormrider's Headpiece (id=60286)
3068;1 Crown of the Forlorn Vanquisher (id=65002), 1 Magma Plated Faceguard (id=60351)
3069;1 Crown of the Forlorn Vanquisher (id=65002), 1 Magma Plated Helmet (id=60341)
3070;1 Crown of the Forlorn Protector (id=65000), 1 Earthen Faceguard (id=60328)
3071;1 Crown of the Forlorn Protector (id=65000), 1 Earthen Helmet (id=60325)
3072;1 Crown of the Forlorn Conqueror (id=65001), 1 Shadowflame Hood (id=60249)
3073;1 Chest of the Forlorn Vanquisher (id=67425)
3074;1 Chest of the Forlorn Conqueror (id=67423)
3075;1 Chest of the Forlorn Protector (id=67424)
3076;1 Chest of the Forlorn Protector (id=67424), 1 Hauberk of the Raging Elements (id=60313)
3077;1 Chest of the Forlorn Protector (id=67424), 1 Cuirass of the Raging Elements (id=60318)
3078;1 Chest of the Forlorn Protector (id=67424), 1 Tunic of the Raging Elements (id=60309)
3079;1 Chest of the Forlorn Vanquisher (id=67425), 1 Wind Dancer's Tunic (id=60301)
3080;1 Chest of the Forlorn Conqueror (id=67423), 1 Reinforced Sapphirium Chestguard (id=60354)
3081;1 Chest of the Forlorn Conqueror (id=67423), 1 Reinforced Sapphirium Breastplate (id=60360)
3082;1 Chest of the Forlorn Conqueror (id=67423), 1 Reinforced Sapphirium Battleplate (id=60344)
3083;1 Chest of the Forlorn Protector (id=67424), 1 Lightning-Charged Tunic (id=60304)
3084;1 Chest of the Forlorn Vanquisher (id=67425), 1 Magma Plated Chestguard (id=60349)
3085;1 Chest of the Forlorn Vanquisher (id=67425), 1 Magma Plated Battleplate (id=60339)
3086;1 Chest of the Forlorn Protector (id=67424), 1 Earthen Chestguard (id=60329)
3087;1 Chest of the Forlorn Protector (id=67424), 1 Earthen Battleplate (id=60323)
3088;1 Chest of the Forlorn Conqueror (id=67423), 1 Mercurial Vestment (id=60254)
3089;1 Chest of the Forlorn Conqueror (id=67423), 1 Mercurial Robes (id=60259)
3090;1 Chest of the Forlorn Vanquisher (id=67425), 1 Firelord's Robes (id=60244)
3091;1 Chest of the Forlorn Vanquisher (id=67425), 1 Stormrider's Vestment (id=60281)
3092;1 Chest of the Forlorn Vanquisher (id=67425), 1 Stormrider's Robes (id=60276)
3093;1 Chest of the Forlorn Vanquisher (id=67425), 1 Stormrider's Raiment (id=60287)
3094;1 Chest of the Forlorn Conqueror (id=67423), 1 Shadowflame Robes (id=60251)
3095;1 Leggings of the Forlorn Vanquisher (id=67426)
3096;1 Leggings of the Forlorn Conqueror (id=67428)
3097;1 Leggings of the Forlorn Protector (id=67427), 1 Earthen Legguards (id=60330)
3098;1 Leggings of the Forlorn Protector (id=67427), 1 Kilt of the Raging Elements (id=60316)
3099;1 Leggings of the Forlorn Protector (id=67427), 1 Legguards of the Raging Elements (id=60321)
3100;1 Leggings of the Forlorn Protector (id=67427), 1 Legwraps of the Raging Elements (id=60310)
3101;1 Leggings of the Forlorn Vanquisher (id=67426), 1 Wind Dancer's Legguards (id=60300)
3102;1 Leggings of the Forlorn Conqueror (id=67428), 1 Mercurial Leggings (id=60255)
3103;1 Leggings of the Forlorn Conqueror (id=67428), 1 Mercurial Legwraps (id=60261)
3104;1 Leggings of the Forlorn Conqueror (id=67428), 1 Reinforced Sapphirium Legguards (id=60357)
3105;1 Leggings of the Forlorn Conqueror (id=67428), 1 Reinforced Sapphirium Greaves (id=60361)
3106;1 Leggings of the Forlorn Conqueror (id=67428), 1 Reinforced Sapphirium Legplates (id=60347)
3107;1 Leggings of the Forlorn Vanquisher (id=67426), 1 Firelord's Leggings (id=60245)
3108;1 Leggings of the Forlorn Protector (id=67427), 1 Lightning-Charged Legguards (id=60305)
3109;1 Leggings of the Forlorn Vanquisher (id=67426), 1 Stormrider's Leggings (id=60283)
3110;1 Leggings of the Forlorn Vanquisher (id=67426), 1 Stormrider's Legwraps (id=60278)
3111;1 Leggings of the Forlorn Vanquisher (id=67426), 1 Stormrider's Legguards (id=60288)
3112;1 Leggings of the Forlorn Vanquisher (id=67426), 1 Magma Plated Legguards (id=60352)
3113;1 Leggings of the Forlorn Vanquisher (id=67426), 1 Magma Plated Legplates (id=60342)
3114;1 Leggings of the Forlorn Protector (id=67427), 1 Earthen Legguards (id=60330)
3115;1 Leggings of the Forlorn Protector (id=67427), 1 Earthen Legplates (id=60324)
3116;1 Leggings of the Forlorn Conqueror (id=67428), 1 Shadowflame Leggings (id=60250)
3117;1 Crown of the Forlorn Conqueror (id=65001), 1 Mercurial Cowl (id=60258)
3118;1 Shoulders of the Forlorn Vanquisher (id=65089)
3119;1 Shoulders of the Forlorn Conqueror (id=65088)
3120;1 Shoulders of the Forlorn Protector (id=65087)
3121;1 Shoulders of the Forlorn Protector (id=65087), 1 Shoulderwraps of the Raging Elements (id=60317)
3122;1 Shoulders of the Forlorn Protector (id=65087), 1 Spaulders of the Raging Elements (id=60322)
3123;1 Shoulders of the Forlorn Protector (id=65087), 1 Mantle of the Raging Elements (id=60311)
3124;1 Shoulders of the Forlorn Vanquisher (id=65089), 1 Wind Dancer's Spaulders (id=60302)
3125;1 Shoulders of the Forlorn Conqueror (id=65088), 1 Mercurial Shoulderwraps (id=60253)
3126;1 Shoulders of the Forlorn Conqueror (id=65088), 1 Mercurial Mantle (id=60262)
